room_type,neighbourhood_group,minimum_nights,amenities_count,latitude,longitude,calculated_host_listings_count,availability_365,reviews_log,nights_log,predicted_price
Shared room,Brooklyn,8,10,40.72208,-73.95471,1,36,1.791759469,2.197224577,324.87888
Shared room,Brooklyn,8,11,40.72208,-73.95471,1,36,1.791759469,2.197224577,324.87888
Shared room,Brooklyn,8,12,40.72208,-73.95471,1,36,1.791759469,2.197224577,324.87888
Shared room,Brooklyn,8,13,40.72208,-73.95471,1,36,1.791759469,2.197224577,324.87888
Shared room,Brooklyn,8,14,40.72208,-73.95471,1,36,1.791759469,2.197224577,324.87888
Shared room,Brooklyn,8,15,40.72208,-73.95471,1,36,1.791759469,2.197224577,324.87888
Shared room,Brooklyn,8,16,40.72208,-73.95471,1,36,1.791759469,2.197224577,324.87888
Shared room,Brooklyn,8,17,40.72208,-73.95471,1,36,1.791759469,2.197224577,324.87888
Shared room,Brooklyn,8,18,40.72208,-73.95471,1,36,1.791759469,2.197224577,324.87888
Shared room,Brooklyn,8,19,40.72208,-73.95471,1,36,1.791759469,2.197224577,324.87888
Shared room,Brooklyn,8,20,40.72208,-73.95471,1,36,1.791759469,2.197224577,324.87888
Shared room,Brooklyn,8,21,40.72208,-73.95471,1,36,1.791759469,2.197224577,324.87888
Shared room,Brooklyn,8,22,40.72208,-73.95471,1,36,1.791759469,2.197224577,324.87888
Shared room,Brooklyn,8,23,40.72208,-73.95471,1,36,1.791759469,2.197224577,324.87888
Shared room,Brooklyn,8,24,40.72208,-73.95471,1,36,1.791759469,2.197224577,324.87888
Shared room,Brooklyn,8,25,40.72208,-73.95471,1,36,1.791759469,2.197224577,324.87888
Shared room,Brooklyn,8,26,40.72208,-73.95471,1,36,1.791759469,2.197224577,324.87888
Shared room,Brooklyn,8,27,40.72208,-73.95471,1,36,1.791759469,2.197224577,324.87888
Shared room,Brooklyn,8,28,40.72208,-73.95471,1,36,1.791759469,2.197224577,324.87888
Shared room,Brooklyn,8,29,40.72208,-73.95471,1,36,1.791759469,2.197224577,324.87888
Shared room,Brooklyn,8,30,40.72208,-73.95471,1,36,1.791759469,2.197224577,324.87888
Shared room,Brooklyn,9,0,40.72208,-73.95471,1,36,1.791759469,2.302585093,59.734077
Shared room,Brooklyn,9,1,40.72208,-73.95471,1,36,1.791759469,2.302585093,59.734077
Shared room,Brooklyn,9,2,40.72208,-73.95471,1,36,1.791759469,2.302585093,100.85793
Shared room,Brooklyn,9,3,40.72208,-73.95471,1,36,1.791759469,2.302585093,126.6446
Shared room,Brooklyn,9,4,40.72208,-73.95471,1,36,1.791759469,2.302585093,168.19841
Shared room,Brooklyn,9,5,40.72208,-73.95471,1,36,1.791759469,2.302585093,169.67976
Shared room,Brooklyn,9,6,40.72208,-73.95471,1,36,1.791759469,2.302585093,316.32797
Shared room,Brooklyn,9,7,40.72208,-73.95471,1,36,1.791759469,2.302585093,322.939
Shared room,Brooklyn,9,8,40.72208,-73.95471,1,36,1.791759469,2.302585093,323.71225
Shared room,Brooklyn,9,9,40.72208,-73.95471,1,36,1.791759469,2.302585093,323.71225
Shared room,Brooklyn,9,10,40.72208,-73.95471,1,36,1.791759469,2.302585093,323.71225
Shared room,Brooklyn,9,11,40.72208,-73.95471,1,36,1.791759469,2.302585093,323.71225
Shared room,Brooklyn,9,12,40.72208,-73.95471,1,36,1.791759469,2.302585093,323.71225
Shared room,Brooklyn,9,13,40.72208,-73.95471,1,36,1.791759469,2.302585093,323.71225
Shared room,Brooklyn,9,14,40.72208,-73.95471,1,36,1.791759469,2.302585093,323.71225
Shared room,Brooklyn,9,15,40.72208,-73.95471,1,36,1.791759469,2.302585093,323.71225
Shared room,Brooklyn,9,16,40.72208,-73.95471,1,36,1.791759469,2.302585093,323.71225
Shared room,Brooklyn,9,17,40.72208,-73.95471,1,36,1.791759469,2.302585093,323.71225
Shared room,Brooklyn,9,18,40.72208,-73.95471,1,36,1.791759469,2.302585093,323.71225
Shared room,Brooklyn,9,19,40.72208,-73.95471,1,36,1.791759469,2.302585093,323.71225
Shared room,Brooklyn,9,20,40.72208,-73.95471,1,36,1.791759469,2.302585093,323.71225
Shared room,Brooklyn,9,21,40.72208,-73.95471,1,36,1.791759469,2.302585093,323.71225
Shared room,Brooklyn,9,22,40.72208,-73.95471,1,36,1.791759469,2.302585093,323.71225
Shared room,Brooklyn,9,23,40.72208,-73.95471,1,36,1.791759469,2.302585093,323.71225
Shared room,Brooklyn,9,24,40.72208,-73.95471,1,36,1.791759469,2.302585093,323.71225
Shared room,Brooklyn,9,25,40.72208,-73.95471,1,36,1.791759469,2.302585093,323.71225
Shared room,Brooklyn,9,26,40.72208,-73.95471,1,36,1.791759469,2.302585093,323.71225
Shared room,Brooklyn,9,27,40.72208,-73.95471,1,36,1.791759469,2.302585093,323.71225
Shared room,Brooklyn,9,28,40.72208,-73.95471,1,36,1.791759469,2.302585093,323.71225
Shared room,Brooklyn,9,29,40.72208,-73.95471,1,36,1.791759469,2.302585093,323.71225
Shared room,Brooklyn,9,30,40.72208,-73.95471,1,36,1.791759469,2.302585093,323.71225
Shared room,Brooklyn,10,0,40.72208,-73.95471,1,36,1.791759469,2.397895273,59.485096
Shared room,Brooklyn,10,1,40.72208,-73.95471,1,36,1.791759469,2.397895273,59.485096
Shared room,Brooklyn,10,2,40.72208,-73.95471,1,36,1.791759469,2.397895273,99.37464
Shared room,Brooklyn,10,3,40.72208,-73.95471,1,36,1.791759469,2.397895273,121.05165
Shared room,Brooklyn,10,4,40.72208,-73.95471,1,36,1.791759469,2.397895273,161.58537
Shared room,Brooklyn,10,5,40.72208,-73.95471,1,36,1.791759469,2.397895273,163.43161
Shared room,Brooklyn,10,6,40.72208,-73.95471,1,36,1.791759469,2.397895273,308.88412
Shared room,Brooklyn,10,7,40.72208,-73.95471,1,36,1.791759469,2.397895273,316.95474
Shared room,Brooklyn,10,8,40.72208,-73.95471,1,36,1.791759469,2.397895273,317.71368
Shared room,Brooklyn,10,9,40.72208,-73.95471,1,36,1.791759469,2.397895273,317.71368
Shared room,Brooklyn,10,10,40.72208,-73.95471,1,36,1.791759469,2.397895273,317.71368
Shared room,Brooklyn,10,11,40.72208,-73.95471,1,36,1.791759469,2.397895273,317.71368
Shared room,Brooklyn,10,12,40.72208,-73.95471,1,36,1.791759469,2.397895273,317.71368
Shared room,Brooklyn,10,13,40.72208,-73.95471,1,36,1.791759469,2.397895273,317.71368
Shared room,Brooklyn,10,14,40.72208,-73.95471,1,36,1.791759469,2.397895273,317.71368
Shared room,Brooklyn,10,15,40.72208,-73.95471,1,36,1.791759469,2.397895273,317.71368
Shared room,Brooklyn,10,16,40.72208,-73.95471,1,36,1.791759469,2.397895273,317.71368
Shared room,Brooklyn,10,17,40.72208,-73.95471,1,36,1.791759469,2.397895273,317.71368
Shared room,Brooklyn,10,18,40.72208,-73.95471,1,36,1.791759469,2.397895273,317.71368
Shared room,Brooklyn,10,19,40.72208,-73.95471,1,36,1.791759469,2.397895273,317.71368
Shared room,Brooklyn,10,20,40.72208,-73.95471,1,36,1.791759469,2.397895273,317.71368
Shared room,Brooklyn,10,21,40.72208,-73.95471,1,36,1.791759469,2.397895273,317.71368
Shared room,Brooklyn,10,22,40.72208,-73.95471,1,36,1.791759469,2.397895273,317.71368
Shared room,Brooklyn,10,23,40.72208,-73.95471,1,36,1.791759469,2.397895273,317.71368
Shared room,Brooklyn,10,24,40.72208,-73.95471,1,36,1.791759469,2.397895273,317.71368
Shared room,Brooklyn,10,25,40.72208,-73.95471,1,36,1.791759469,2.397895273,317.71368
Shared room,Brooklyn,10,26,40.72208,-73.95471,1,36,1.791759469,2.397895273,317.71368
Shared room,Brooklyn,10,27,40.72208,-73.95471,1,36,1.791759469,2.397895273,317.71368
Shared room,Brooklyn,10,28,40.72208,-73.95471,1,36,1.791759469,2.397895273,317.71368
Shared room,Brooklyn,10,29,40.72208,-73.95471,1,36,1.791759469,2.397895273,317.71368
Shared room,Brooklyn,10,30,40.72208,-73.95471,1,36,1.791759469,2.397895273,317.71368
Shared room,Brooklyn,11,0,40.72208,-73.95471,1,36,1.791759469,2.48490665,58.717545
Shared room,Brooklyn,11,1,40.72208,-73.95471,1,36,1.791759469,2.48490665,58.717545
Shared room,Brooklyn,11,2,40.72208,-73.95471,1,36,1.791759469,2.48490665,98.001335
Shared room,Brooklyn,11,3,40.72208,-73.95471,1,36,1.791759469,2.48490665,119.303604
Shared room,Brooklyn,11,4,40.72208,-73.95471,1,36,1.791759469,2.48490665,159.75304
Shared room,Brooklyn,11,5,40.72208,-73.95471,1,36,1.791759469,2.48490665,159.34285
Shared room,Brooklyn,11,6,40.72208,-73.95471,1,36,1.791759469,2.48490665,305.86633
Shared room,Brooklyn,11,7,40.72208,-73.95471,1,36,1.791759469,2.48490665,313.85837
Shared room,Brooklyn,11,8,40.72208,-73.95471,1,36,1.791759469,2.48490665,314.60992
Shared room,Brooklyn,11,9,40.72208,-73.95471,1,36,1.791759469,2.48490665,314.60992
Shared room,Brooklyn,11,10,40.72208,-73.95471,1,36,1.791759469,2.48490665,314.60992
Shared room,Brooklyn,11,11,40.72208,-73.95471,1,36,1.791759469,2.48490665,314.60992
Shared room,Brooklyn,11,12,40.72208,-73.95471,1,36,1.791759469,2.48490665,314.60992
Shared room,Brooklyn,11,13,40.72208,-73.95471,1,36,1.791759469,2.48490665,314.60992
Shared room,Brooklyn,11,14,40.72208,-73.95471,1,36,1.791759469,2.48490665,314.60992
Shared room,Brooklyn,11,15,40.72208,-73.95471,1,36,1.791759469,2.48490665,314.60992
Shared room,Brooklyn,11,16,40.72208,-73.95471,1,36,1.791759469,2.48490665,314.60992
Shared room,Brooklyn,11,17,40.72208,-73.95471,1,36,1.791759469,2.48490665,314.60992
Shared room,Brooklyn,11,18,40.72208,-73.95471,1,36,1.791759469,2.48490665,314.60992
Shared room,Brooklyn,11,19,40.72208,-73.95471,1,36,1.791759469,2.48490665,314.60992
Shared room,Brooklyn,11,20,40.72208,-73.95471,1,36,1.791759469,2.48490665,314.60992
Shared room,Brooklyn,11,21,40.72208,-73.95471,1,36,1.791759469,2.48490665,314.60992
Shared room,Brooklyn,11,22,40.72208,-73.95471,1,36,1.791759469,2.48490665,314.60992
Shared room,Brooklyn,11,23,40.72208,-73.95471,1,36,1.791759469,2.48490665,314.60992
Shared room,Brooklyn,11,24,40.72208,-73.95471,1,36,1.791759469,2.48490665,314.60992
Shared room,Brooklyn,11,25,40.72208,-73.95471,1,36,1.791759469,2.48490665,314.60992
Shared room,Brooklyn,11,26,40.72208,-73.95471,1,36,1.791759469,2.48490665,314.60992
Shared room,Brooklyn,11,27,40.72208,-73.95471,1,36,1.791759469,2.48490665,314.60992
Shared room,Brooklyn,11,28,40.72208,-73.95471,1,36,1.791759469,2.48490665,314.60992
Shared room,Brooklyn,11,29,40.72208,-73.95471,1,36,1.791759469,2.48490665,314.60992
Shared room,Brooklyn,11,30,40.72208,-73.95471,1,36,1.791759469,2.48490665,314.60992
Shared room,Brooklyn,12,0,40.72208,-73.95471,1,36,1.791759469,2.564949357,58.717545
Shared room,Brooklyn,12,1,40.72208,-73.95471,1,36,1.791759469,2.564949357,58.717545
Shared room,Brooklyn,12,2,40.72208,-73.95471,1,36,1.791759469,2.564949357,98.001335
Shared room,Brooklyn,12,3,40.72208,-73.95471,1,36,1.791759469,2.564949357,119.303604
Shared room,Brooklyn,12,4,40.72208,-73.95471,1,36,1.791759469,2.564949357,159.75304
Shared room,Brooklyn,12,5,40.72208,-73.95471,1,36,1.791759469,2.564949357,159.34285
Shared room,Brooklyn,12,6,40.72208,-73.95471,1,36,1.791759469,2.564949357,305.86633
Shared room,Brooklyn,12,7,40.72208,-73.95471,1,36,1.791759469,2.564949357,313.85837
Shared room,Brooklyn,12,8,40.72208,-73.95471,1,36,1.791759469,2.564949357,314.60992
Shared room,Brooklyn,12,9,40.72208,-73.95471,1,36,1.791759469,2.564949357,314.60992
Shared room,Brooklyn,12,10,40.72208,-73.95471,1,36,1.791759469,2.564949357,314.60992
Shared room,Brooklyn,12,11,40.72208,-73.95471,1,36,1.791759469,2.564949357,314.60992
Shared room,Brooklyn,12,12,40.72208,-73.95471,1,36,1.791759469,2.564949357,314.60992
Shared room,Brooklyn,12,13,40.72208,-73.95471,1,36,1.791759469,2.564949357,314.60992
Shared room,Brooklyn,12,14,40.72208,-73.95471,1,36,1.791759469,2.564949357,314.60992
Shared room,Brooklyn,12,15,40.72208,-73.95471,1,36,1.791759469,2.564949357,314.60992
Shared room,Brooklyn,12,16,40.72208,-73.95471,1,36,1.791759469,2.564949357,314.60992
Shared room,Brooklyn,12,17,40.72208,-73.95471,1,36,1.791759469,2.564949357,314.60992
Shared room,Brooklyn,12,18,40.72208,-73.95471,1,36,1.791759469,2.564949357,314.60992
Shared room,Brooklyn,12,19,40.72208,-73.95471,1,36,1.791759469,2.564949357,314.60992
Shared room,Brooklyn,12,20,40.72208,-73.95471,1,36,1.791759469,2.564949357,314.60992
Shared room,Brooklyn,12,21,40.72208,-73.95471,1,36,1.791759469,2.564949357,314.60992
Shared room,Brooklyn,12,22,40.72208,-73.95471,1,36,1.791759469,2.564949357,314.60992
Shared room,Brooklyn,12,23,40.72208,-73.95471,1,36,1.791759469,2.564949357,314.60992
Shared room,Brooklyn,12,24,40.72208,-73.95471,1,36,1.791759469,2.564949357,314.60992
Shared room,Brooklyn,12,25,40.72208,-73.95471,1,36,1.791759469,2.564949357,314.60992
Shared room,Brooklyn,12,26,40.72208,-73.95471,1,36,1.791759469,2.564949357,314.60992
Shared room,Brooklyn,12,27,40.72208,-73.95471,1,36,1.791759469,2.564949357,314.60992
Shared room,Brooklyn,12,28,40.72208,-73.95471,1,36,1.791759469,2.564949357,314.60992
Shared room,Brooklyn,12,29,40.72208,-73.95471,1,36,1.791759469,2.564949357,314.60992
Shared room,Brooklyn,12,30,40.72208,-73.95471,1,36,1.791759469,2.564949357,314.60992
Shared room,Brooklyn,13,0,40.72208,-73.95471,1,36,1.791759469,2.63905733,58.895695
Shared room,Brooklyn,13,1,40.72208,-73.95471,1,36,1.791759469,2.63905733,58.895695
Shared room,Brooklyn,13,2,40.72208,-73.95471,1,36,1.791759469,2.63905733,98.995094
Shared room,Brooklyn,13,3,40.72208,-73.95471,1,36,1.791759469,2.63905733,120.447014
Shared room,Brooklyn,13,4,40.72208,-73.95471,1,36,1.791759469,2.63905733,162.57341
Shared room,Brooklyn,13,5,40.72208,-73.95471,1,36,1.791759469,2.63905733,161.37634
Shared room,Brooklyn,13,6,40.72208,-73.95471,1,36,1.791759469,2.63905733,309.75806
Shared room,Brooklyn,13,7,40.72208,-73.95471,1,36,1.791759469,2.63905733,317.8514
Shared room,Brooklyn,13,8,40.72208,-73.95471,1,36,1.791759469,2.63905733,318.61252
Shared room,Brooklyn,13,9,40.72208,-73.95471,1,36,1.791759469,2.63905733,318.61252
Shared room,Brooklyn,13,10,40.72208,-73.95471,1,36,1.791759469,2.63905733,318.61252
Shared room,Brooklyn,13,11,40.72208,-73.95471,1,36,1.791759469,2.63905733,318.61252
Shared room,Brooklyn,13,12,40.72208,-73.95471,1,36,1.791759469,2.63905733,318.61252
Shared room,Brooklyn,13,13,40.72208,-73.95471,1,36,1.791759469,2.63905733,318.61252
Shared room,Brooklyn,13,14,40.72208,-73.95471,1,36,1.791759469,2.63905733,318.61252
Shared room,Brooklyn,13,15,40.72208,-73.95471,1,36,1.791759469,2.63905733,318.61252
Shared room,Brooklyn,13,16,40.72208,-73.95471,1,36,1.791759469,2.63905733,318.61252
Shared room,Brooklyn,13,17,40.72208,-73.95471,1,36,1.791759469,2.63905733,318.61252
Shared room,Brooklyn,13,18,40.72208,-73.95471,1,36,1.791759469,2.63905733,318.61252
Shared room,Brooklyn,13,19,40.72208,-73.95471,1,36,1.791759469,2.63905733,318.61252
Shared room,Brooklyn,13,20,40.72208,-73.95471,1,36,1.791759469,2.63905733,318.61252
Shared room,Brooklyn,13,21,40.72208,-73.95471,1,36,1.791759469,2.63905733,318.61252
Shared room,Brooklyn,13,22,40.72208,-73.95471,1,36,1.791759469,2.63905733,318.61252
Shared room,Brooklyn,13,23,40.72208,-73.95471,1,36,1.791759469,2.63905733,318.61252
Shared room,Brooklyn,13,24,40.72208,-73.95471,1,36,1.791759469,2.63905733,318.61252
Shared room,Brooklyn,13,25,40.72208,-73.95471,1,36,1.791759469,2.63905733,318.61252
Shared room,Brooklyn,13,26,40.72208,-73.95471,1,36,1.791759469,2.63905733,318.61252
Shared room,Brooklyn,13,27,40.72208,-73.95471,1,36,1.791759469,2.63905733,318.61252
Shared room,Brooklyn,13,28,40.72208,-73.95471,1,36,1.791759469,2.63905733,318.61252
Shared room,Brooklyn,13,29,40.72208,-73.95471,1,36,1.791759469,2.63905733,318.61252
Shared room,Brooklyn,13,30,40.72208,-73.95471,1,36,1.791759469,2.63905733,318.61252
Shared room,Brooklyn,14,0,40.72208,-73.95471,1,36,1.791759469,2.708050201,58.465668
Shared room,Brooklyn,14,1,40.72208,-73.95471,1,36,1.791759469,2.708050201,58.465668
Shared room,Brooklyn,14,2,40.72208,-73.95471,1,36,1.791759469,2.708050201,98.81397
Shared room,Brooklyn,14,3,40.72208,-73.95471,1,36,1.791759469,2.708050201,120.652885
Shared room,Brooklyn,14,4,40.72208,-73.95471,1,36,1.791759469,2.708050201,163.43192
Shared room,Brooklyn,14,5,40.72208,-73.95471,1,36,1.791759469,2.708050201,162.22856
Shared room,Brooklyn,14,6,40.72208,-73.95471,1,36,1.791759469,2.708050201,311.38904
Shared room,Brooklyn,14,7,40.72208,-73.95471,1,36,1.791759469,2.708050201,318.12476
Shared room,Brooklyn,14,8,40.72208,-73.95471,1,36,1.791759469,2.708050201,318.64163
Shared room,Brooklyn,14,9,40.72208,-73.95471,1,36,1.791759469,2.708050201,318.64163
Shared room,Brooklyn,14,10,40.72208,-73.95471,1,36,1.791759469,2.708050201,318.64163
Shared room,Brooklyn,14,11,40.72208,-73.95471,1,36,1.791759469,2.708050201,318.64163
Shared room,Brooklyn,14,12,40.72208,-73.95471,1,36,1.791759469,2.708050201,318.64163
Shared room,Brooklyn,14,13,40.72208,-73.95471,1,36,1.791759469,2.708050201,318.64163
Shared room,Brooklyn,14,14,40.72208,-73.95471,1,36,1.791759469,2.708050201,318.64163
Shared room,Brooklyn,14,15,40.72208,-73.95471,1,36,1.791759469,2.708050201,318.64163
Shared room,Brooklyn,14,16,40.72208,-73.95471,1,36,1.791759469,2.708050201,318.64163
Shared room,Brooklyn,14,17,40.72208,-73.95471,1,36,1.791759469,2.708050201,318.64163
Shared room,Brooklyn,14,18,40.72208,-73.95471,1,36,1.791759469,2.708050201,318.64163
Shared room,Brooklyn,14,19,40.72208,-73.95471,1,36,1.791759469,2.708050201,318.64163
Shared room,Brooklyn,14,20,40.72208,-73.95471,1,36,1.791759469,2.708050201,318.64163
Shared room,Brooklyn,14,21,40.72208,-73.95471,1,36,1.791759469,2.708050201,318.64163
Shared room,Brooklyn,14,22,40.72208,-73.95471,1,36,1.791759469,2.708050201,318.64163
Shared room,Brooklyn,14,23,40.72208,-73.95471,1,36,1.791759469,2.708050201,318.64163
Shared room,Brooklyn,14,24,40.72208,-73.95471,1,36,1.791759469,2.708050201,318.64163
Shared room,Brooklyn,14,25,40.72208,-73.95471,1,36,1.791759469,2.708050201,318.64163
Shared room,Brooklyn,14,26,40.72208,-73.95471,1,36,1.791759469,2.708050201,318.64163
Shared room,Brooklyn,14,27,40.72208,-73.95471,1,36,1.791759469,2.708050201,318.64163
Shared room,Brooklyn,14,28,40.72208,-73.95471,1,36,1.791759469,2.708050201,318.64163
Shared room,Brooklyn,14,29,40.72208,-73.95471,1,36,1.791759469,2.708050201,318.64163
Shared room,Brooklyn,14,30,40.72208,-73.95471,1,36,1.791759469,2.708050201,318.64163
Shared room,Brooklyn,15,0,40.72208,-73.95471,1,36,1.791759469,2.772588722,59.002148
Shared room,Brooklyn,15,1,40.72208,-73.95471,1,36,1.791759469,2.772588722,59.002148
Shared room,Brooklyn,15,2,40.72208,-73.95471,1,36,1.791759469,2.772588722,100.177376
Shared room,Brooklyn,15,3,40.72208,-73.95471,1,36,1.791759469,2.772588722,123.778244
Shared room,Brooklyn,15,4,40.72208,-73.95471,1,36,1.791759469,2.772588722,169.22517
Shared room,Brooklyn,15,5,40.72208,-73.95471,1,36,1.791759469,2.772588722,167.97958
Shared room,Brooklyn,15,6,40.72208,-73.95471,1,36,1.791759469,2.772588722,303.60187
Shared room,Brooklyn,15,7,40.72208,-73.95471,1,36,1.791759469,2.772588722,310.4743
Shared room,Brooklyn,15,8,40.72208,-73.95471,1,36,1.791759469,2.772588722,310.29227
Shared room,Brooklyn,15,9,40.72208,-73.95471,1,36,1.791759469,2.772588722,310.29227
Shared room,Brooklyn,15,10,40.72208,-73.95471,1,36,1.791759469,2.772588722,310.29227
Shared room,Brooklyn,15,11,40.72208,-73.95471,1,36,1.791759469,2.772588722,310.29227
Shared room,Brooklyn,15,12,40.72208,-73.95471,1,36,1.791759469,2.772588722,310.29227
Shared room,Brooklyn,15,13,40.72208,-73.95471,1,36,1.791759469,2.772588722,310.29227
Shared room,Brooklyn,15,14,40.72208,-73.95471,1,36,1.791759469,2.772588722,310.29227
Shared room,Brooklyn,15,15,40.72208,-73.95471,1,36,1.791759469,2.772588722,310.29227
Shared room,Brooklyn,15,16,40.72208,-73.95471,1,36,1.791759469,2.772588722,310.29227
Shared room,Brooklyn,15,17,40.72208,-73.95471,1,36,1.791759469,2.772588722,310.29227
Shared room,Brooklyn,15,18,40.72208,-73.95471,1,36,1.791759469,2.772588722,310.29227
Shared room,Brooklyn,15,19,40.72208,-73.95471,1,36,1.791759469,2.772588722,310.29227
Shared room,Brooklyn,15,20,40.72208,-73.95471,1,36,1.791759469,2.772588722,310.29227
Shared room,Brooklyn,15,21,40.72208,-73.95471,1,36,1.791759469,2.772588722,310.29227
Shared room,Brooklyn,15,22,40.72208,-73.95471,1,36,1.791759469,2.772588722,310.29227
Shared room,Brooklyn,15,23,40.72208,-73.95471,1,36,1.791759469,2.772588722,310.29227
Shared room,Brooklyn,15,24,40.72208,-73.95471,1,36,1.791759469,2.772588722,310.29227
Shared room,Brooklyn,15,25,40.72208,-73.95471,1,36,1.791759469,2.772588722,310.29227
Shared room,Brooklyn,15,26,40.72208,-73.95471,1,36,1.791759469,2.772588722,310.29227
Shared room,Brooklyn,15,27,40.72208,-73.95471,1,36,1.791759469,2.772588722,310.29227
Shared room,Brooklyn,15,28,40.72208,-73.95471,1,36,1.791759469,2.772588722,310.29227
Shared room,Brooklyn,15,29,40.72208,-73.95471,1,36,1.791759469,2.772588722,310.29227
Shared room,Brooklyn,15,30,40.72208,-73.95471,1,36,1.791759469,2.772588722,310.29227
Shared room,Brooklyn,16,0,40.72208,-73.95471,1,36,1.791759469,2.833213344,59.227974
Shared room,Brooklyn,16,1,40.72208,-73.95471,1,36,1.791759469,2.833213344,59.227974
Shared room,Brooklyn,16,2,40.72208,-73.95471,1,36,1.791759469,2.833213344,100.97544
Shared room,Brooklyn,16,3,40.72208,-73.95471,1,36,1.791759469,2.833213344,124.73716
Shared room,Brooklyn,16,4,40.72208,-73.95471,1,36,1.791759469,2.833213344,171.21556
Shared room,Brooklyn,16,5,40.72208,-73.95471,1,36,1.791759469,2.833213344,169.85126
Shared room,Brooklyn,16,6,40.72208,-73.95471,1,36,1.791759469,2.833213344,310.70682
Shared room,Brooklyn,16,7,40.72208,-73.95471,1,36,1.791759469,2.833213344,317.73953
Shared room,Brooklyn,16,8,40.72208,-73.95471,1,36,1.791759469,2.833213344,317.55325
Shared room,Brooklyn,16,9,40.72208,-73.95471,1,36,1.791759469,2.833213344,317.55325
Shared room,Brooklyn,16,10,40.72208,-73.95471,1,36,1.791759469,2.833213344,317.55325
Shared room,Brooklyn,16,11,40.72208,-73.95471,1,36,1.791759469,2.833213344,317.55325
Shared room,Brooklyn,16,12,40.72208,-73.95471,1,36,1.791759469,2.833213344,317.55325
Shared room,Brooklyn,16,13,40.72208,-73.95471,1,36,1.791759469,2.833213344,317.55325
Shared room,Brooklyn,16,14,40.72208,-73.95471,1,36,1.791759469,2.833213344,317.55325
Shared room,Brooklyn,16,15,40.72208,-73.95471,1,36,1.791759469,2.833213344,317.55325
Shared room,Brooklyn,16,16,40.72208,-73.95471,1,36,1.791759469,2.833213344,317.55325
Shared room,Brooklyn,16,17,40.72208,-73.95471,1,36,1.791759469,2.833213344,317.55325
Shared room,Brooklyn,16,18,40.72208,-73.95471,1,36,1.791759469,2.833213344,317.55325
Shared room,Brooklyn,16,19,40.72208,-73.95471,1,36,1.791759469,2.833213344,317.55325
Shared room,Brooklyn,16,20,40.72208,-73.95471,1,36,1.791759469,2.833213344,317.55325
Shared room,Brooklyn,16,21,40.72208,-73.95471,1,36,1.791759469,2.833213344,317.55325
Shared room,Brooklyn,16,22,40.72208,-73.95471,1,36,1.791759469,2.833213344,317.55325
Shared room,Brooklyn,16,23,40.72208,-73.95471,1,36,1.791759469,2.833213344,317.55325
Shared room,Brooklyn,16,24,40.72208,-73.95471,1,36,1.791759469,2.833213344,317.55325
Shared room,Brooklyn,16,25,40.72208,-73.95471,1,36,1.791759469,2.833213344,317.55325
Shared room,Brooklyn,16,26,40.72208,-73.95471,1,36,1.791759469,2.833213344,317.55325
Shared room,Brooklyn,16,27,40.72208,-73.95471,1,36,1.791759469,2.833213344,317.55325
Shared room,Brooklyn,16,28,40.72208,-73.95471,1,36,1.791759469,2.833213344,317.55325
Shared room,Brooklyn,16,29,40.72208,-73.95471,1,36,1.791759469,2.833213344,317.55325
Shared room,Brooklyn,16,30,40.72208,-73.95471,1,36,1.791759469,2.833213344,317.55325
Shared room,Brooklyn,17,0,40.72208,-73.95471,1,36,1.791759469,2.890371758,59.649628
Shared room,Brooklyn,17,1,40.72208,-73.95471,1,36,1.791759469,2.890371758,59.649628
Shared room,Brooklyn,17,2,40.72208,-73.95471,1,36,1.791759469,2.890371758,101.68937
Shared room,Brooklyn,17,3,40.72208,-73.95471,1,36,1.791759469,2.890371758,125.61745
Shared room,Brooklyn,17,4,40.72208,-73.95471,1,36,1.791759469,2.890371758,172.42125
Shared room,Brooklyn,17,5,40.72208,-73.95471,1,36,1.791759469,2.890371758,170.88002
Shared room,Brooklyn,17,6,40.72208,-73.95471,1,36,1.791759469,2.890371758,312.58374
Shared room,Brooklyn,17,7,40.72208,-73.95471,1,36,1.791759469,2.890371758,319.6588
Shared room,Brooklyn,17,8,40.72208,-73.95471,1,36,1.791759469,2.890371758,319.4714
Shared room,Brooklyn,17,9,40.72208,-73.95471,1,36,1.791759469,2.890371758,319.4714
Shared room,Brooklyn,17,10,40.72208,-73.95471,1,36,1.791759469,2.890371758,319.4714
Shared room,Brooklyn,17,11,40.72208,-73.95471,1,36,1.791759469,2.890371758,319.4714
Shared room,Brooklyn,17,12,40.72208,-73.95471,1,36,1.791759469,2.890371758,319.4714
Shared room,Brooklyn,17,13,40.72208,-73.95471,1,36,1.791759469,2.890371758,319.4714
Shared room,Brooklyn,17,14,40.72208,-73.95471,1,36,1.791759469,2.890371758,319.4714
Shared room,Brooklyn,17,15,40.72208,-73.95471,1,36,1.791759469,2.890371758,319.4714
Shared room,Brooklyn,17,16,40.72208,-73.95471,1,36,1.791759469,2.890371758,319.4714
Shared room,Brooklyn,17,17,40.72208,-73.95471,1,36,1.791759469,2.890371758,319.4714
Shared room,Brooklyn,17,18,40.72208,-73.95471,1,36,1.791759469,2.890371758,319.4714
Shared room,Brooklyn,17,19,40.72208,-73.95471,1,36,1.791759469,2.890371758,319.4714
Shared room,Brooklyn,17,20,40.72208,-73.95471,1,36,1.791759469,2.890371758,319.4714
